학교명,급식일자,급식인원수,칼로리정보,탄수화물(g),단백질(g),지방(g),비타민A(R.E),티아민(mg),리보플라빈(mg),비타민C(mg),칼슘(mg),철분(mg),menu_list
국원초등학교,20250623,1118,615.9,93.3,28.5,14.1,269.1,0.7,0.5,13.3,603.1,3.9,"['친환경차수수밥*', '순두부찌개*', '건새우마늘쫑볶음', '*함박스테이크', '깍두기.', '친환경배*', '우유']"
국원초등학교,20250624,1118,964.0,150.7,32.8,24.7,278.2,0.6,0.8,14.5,449.4,5.4,"['장조림버터주먹밥', '메밀소바', '오이치커리무침*', '꼬들단무지무침', '갈비만두*', '피자붕어빵', '우유']"
국원초등학교,20250625,1118,862.9,86.5,30.2,43.5,404.3,0.9,0.6,22.1,449.4,4.3,"['단호박카레라이스*', '채소달걀국*', '청경채사과무침', '한반도돈가스', '배추김치.', '참외*', '우유']"
국원초등학교,20250626,1118,669.7,79.3,28.9,25.4,290.1,0.5,0.7,17.0,508.9,3.5,"['친환경차조밥*', '부대찌개.', '참나물무침*', '화이트멜로 피쉬앤칩스', '열무김치*', '청포도*', '우유']"
국원초등학교,20250627,1118,582.5,77.7,16.8,21.9,377.6,0.5,0.4,12.8,467.8,2.3,"['칠리덮밥', '우동국물', '배추김치.', '불고기핫타코', '나초*치즈소스', '우유']"
국원초등학교,20250630,1118,782.8,128.4,22.9,19.3,482.8,0.7,0.8,24.8,569.0,4.2,"['콩나물밥', '아욱감자된장국*', '짜장떡볶이', '배추김치.', '롱롱추로스', '도시락김', '우유']"
국원초등학교,20250701,935,712.8,88.7,37.3,23.0,354.4,0.8,0.7,24.9,464.5,3.2,"['친환경보리밥*', '맑은콩나물국*', '콘치즈닭갈비', '베이컨감자채볶음', '동치미', '친환경배*', '우유']"
국원초등학교,20250702,935,806.8,109.5,34.0,24.9,393.7,0.8,0.9,25.8,494.0,9.7,"['짜장밥*', '계란파국*', '유자치커리무침', '목화솜탕수육', '배추김치.', '식물성유산균요구르트', '우유']"
국원초등학교,20250703,1118,509.3,59.8,22.7,19.6,296.1,1.1,0.4,3.9,498.0,3.9,"['친환경차조밥*', '콩비지찌개*', '꽃떡갈비', '애호박새우젓볶음*', '깍두기.', '수박*', '우유']"
국원초등학교,20250704,1118,694.8,59.3,24.1,39.4,307.1,0.6,0.5,16.6,450.3,2.8,"['부타동덮밥', '아욱된장국', '단무지무침*', '오코노미야키가츠', '배추김치.', '초밥도넛', '우유']"
국원초등학교,20250707,1118,751.3,74.1,35.1,34.4,363.3,0.6,0.7,12.6,479.1,4.8,"['친환경발아현미밥*', '차돌된장찌개*', '야채계란찜', '사과소스in미트볼*', '열무김치*', '멜론*', '우유']"
국원초등학교,20250708,1118,568.8,71.1,28.2,19.8,335.3,0.7,0.6,9.4,450.6,2.6,"['친환경쌀밥.', '조랑떡미역국*', '돼지갈비찜', '청포묵김가루무침)', '퐁듀치즈볼*버터크런치시즈닝', '배추김치.', '우유']"
국원초등학교,20250709,1118,624.1,88.6,31.2,17.1,334.4,0.8,1.2,41.2,575.8,5.2,"['마제덮밥', '쑥갓두부무침*', '배추김치.', '오렌지*', '우리밀핫도그*케첩', '가쓰오장국', '우유']"
국원초등학교,20250710,918,770.7,85.3,46.0,24.3,306.9,0.5,0.9,6.7,402.2,3.8,"['친환경흑미밥*', '설렁탕*소면사리', '닭봉데리야끼조림', '오이도라지무침', '석박지', '사과*', '우유']"
국원초등학교,20250711,1118,644.8,105.4,24.9,13.7,361.3,0.4,0.6,17.1,589.7,3.7,"['김밥볶음밥', '유부된장국', '떡볶이', '신전오뎅튀김', '배추김치.', '망고바', '우유']"
국원초등학교,20250714,1118,706.0,95.5,36.5,18.9,341.4,0.8,0.7,35.3,558.2,4.3,"['친환경혼합잡곡밥*', '뼈없는 감자탕*', '열무된장무침*', '피쉬앤칩스*콘소스', '깍두기.', '파인애플', '우유']"
국원초등학교,20250715,1118,538.1,72.0,31.9,13.3,316.2,1.1,0.5,20.0,416.4,5.7,"['친환경보리밥*', '물만두국*', '콩나물피망무침', '제육볶음', '나박김치', '참외*', '우유']"
국원초등학교,20250716,1118,929.5,118.5,36.7,33.9,391.3,0.5,0.7,9.6,443.1,6.0,"['작은밥', '크림스파게티', '단호박크림스프', '모듬피클', '웰덴함박스테이크*계란후라이', '케이준치킨샐러드', '우유']"
국원초등학교,20250717,1118,582.5,105.1,22.0,8.0,286.7,0.5,0.5,12.6,410.3,2.8,"['친환경차수수밥*', '소고기샤브국*', '오징어떡볶음*', '고구마맛탕', '열무김치*', '샤인머스캣', '우유']"
국원초등학교,20250718,1118,485.2,39.4,28.1,23.7,258.8,0.4,0.7,1.7,414.4,5.5,"['누룽지장각삼계탕*병아리쿠키', '작은밥', '오이지무침', '광장시장 고기완자전', '배추김치.', '우유']"
국원초등학교,20250721,1118,646.3,94.4,27.5,16.7,279.1,0.7,0.7,6.7,531.1,3.6,"['친환경기장밥*', '건파래볶음', '순두부찌개*', '삼치어향소스구이', '오이소박이*', '크로플*메이플시럽', '우유']"
국원초등학교,20250722,1118,593.8,77.8,28.6,18.3,261.1,0.8,0.4,6.9,399.7,2.9,"['친환경발아현미밥*', '돼지국밥', '미역줄기볶음', '칠리닭강정', '알타리김치', '블랙사파이어포도', '샤인머스캣', '우유']"
국원초등학교,20250723,1118,771.3,85.4,26.4,35.5,360.9,0.6,1.0,18.9,466.0,3.5,"['오므라이스*', '팽이버섯된장국*', '옥수수콘샐러드', '할라피뇨치즈소시지', '배추김치.', '티니핑요구르트', '우유']"
국원초등학교,20250821,1118,871.0,96.4,23.7,43.8,344.9,0.6,0.8,21.4,551.1,3.7,"['국원초 밥버거', '어묵국*', '가지나물', '어니언링*크리미소스', '열무김치*', '바다친구들찐빵', '우유']"
국원초등학교,20250822,1118,873.0,81.0,51.1,37.6,339.5,1.1,0.9,28.7,467.1,4.5,"['친환경차조밥*', '두부김치국.', '콩나물파채무침', '소떡갈떡*케첩*머스터드', '오이소박이*', '반반닭보쌈*무쌈', '우유']"
국원초등학교,20250825,1118,941.5,106.1,21.8,47.3,322.7,0.4,0.5,9.1,490.8,4.4,"['친환경쌀밥.', '골라먹는 달광도넛', '쇠고기미역국*', '잡채무침*', '통등심돈까스.', '배추김치.', '우유']"
국원초등학교,20250826,1118,796.5,95.7,36.0,28.9,353.3,0.6,0.7,17.3,572.0,3.4,"['친환경보리밥*', '닭개장.', '오지치즈후라이', '고등어카레구이*', '배추김치.', '수박*', '우유']"
국원초등학교,20250827,1118,962.1,170.8,23.8,19.1,317.3,0.7,0.5,10.2,570.7,3.7,"['후리가케주먹밥', '유부우동', '로제비엔나떡볶이', '양상추샐러드&블루베리드레싱', '꼬들단무지무침', '피크닉', '우유']"
국원초등학교,20250828,1118,535.3,63.2,38.9,13.4,300.1,0.6,0.6,28.7,437.8,3.5,"['친환경기장밥*', '참치김치찌개*', '궁중찜닭*', '숙주미나리무침*', '깍두기.', '오렌지*', '우유']"
국원초등학교,20250829,1118,833.4,76.9,37.0,43.2,380.8,1.7,1.0,16.0,503.5,9.3,"['전주식비빔밥*계란후라이', '10원빵', '미소된장국*', '전주식 떡갈비', '배추김치.', '김가루', '도시락김', '우유']"
국원초등학교,20250901,1118,466.2,81.5,23.5,5.1,70.0,0.6,0.3,33.6,65.7,1.4,"['친환경기장밥*', '감자수제비국', '청포묵김가루무침', '돈육팽이버섯불고기', '배추김치.', '파인애플']"
국원초등학교,20250902,1118,623.4,76.0,20.8,25.6,39.3,0.4,0.3,13.2,324.4,3.6,"['아미노산밥*', '콩비지찌개*', '건새우마늘쫑볶음', '남산식왕돈까스', '열무김치*', '샤인머스캣']"
국원초등학교,20250903,1118,775.8,105.6,33.6,23.3,124.5,0.4,0.7,11.2,239.0,4.3,"['닭갈비덮밥', '계란파국', 'mini들기름막국수', '옥수수콘치즈구이', '동치미', '식물성유산균요구르트']"
국원초등학교,20250904,1118,560.9,72.7,19.9,21.1,126.6,0.3,0.3,15.1,102.5,3.5,"['친환경차수수밥*', '미니슈크림파이', '애호박된장찌개', '시금치들깨무침', '언양식불고기/파채', '배추김치.']"
국원초등학교,20250905,1118,716.9,105.8,32.8,17.0,124.8,0.8,0.5,25.3,104.2,4.2,"['친환경발아현미밥*', '한우갈비탕*당면', '베이컨감자채볶음', '숯불바베큐닭*또띠아쌈', '석박지', '방울토마토']"
국원초등학교,20250908,1118,617.4,72.4,28.5,22.1,43.7,0.3,0.4,14.2,143.3,2.3,"['친환경차조밥*', '부대찌개.', '삼치데리야끼조림', '오이지무침', '열무김치*', '사과*']"
국원초등학교,20250909,1118,663.3,86.4,26.8,23.4,61.1,0.7,0.5,31.4,177.3,7.6,"['작은밥', '순한맛마라탕', '부추잡채/스마일꽃빵', '목화솜탕수육', '배추김치.', '귤*', '우유']"
국원초등학교,20250910,1118,820.3,111.7,26.6,30.5,124.1,0.4,0.6,16.7,195.0,2.8,"['참치마요덮밥', '작은밥', '근대나물무침*', '배추김치.', '우리밀핫도그*케첩', '가쓰오장국', '피크닉', '우유']"
국원초등학교,20250911,1118,439.8,60.2,25.2,10.2,44.3,0.5,0.3,9.4,82.1,2.4,"['친환경쌀밥.', '건파래볶음', '쇠고기무국*', '돈육김치찜*', '상추겉절이', '친환경배*', '우유']"
국원초등학교,20250912,1118,593.5,75.4,28.6,19.0,193.2,0.5,0.6,30.6,369.8,2.6,"['아욱된장국', '마파두부덮밥', '오징어브로콜리숙회', '치즈스틱', '배추김치.', '브로리쿠키', '우유']"
국원초등학교,20250915,1118,762.9,128.0,29.4,12.4,79.8,0.2,0.3,4.4,256.6,2.9,"['후리가케주먹밥', '명동칼국수.', '고추장멸치볶음.', '멘치카츠', '배추김치.', '퍼플팜', '우유']"
국원초등학교,20250916,1118,568.3,63.4,26.1,23.1,16.5,0.8,0.1,10.0,78.5,1.8,"['친환경기장밥*', '순두부찌개*', '미역줄기볶음', '허니&양념치킨', '나박김치', '멜론*', '우유']"
국원초등학교,20250917,1118,791.6,99.3,22.0,35.0,86.9,0.8,0.4,13.8,166.4,3.6,"['국원 떡갈비밥버거', '꼬지어묵국', '오이부추무침', '버터갈릭감자튀김*', '배추김치.', '최고야포도c', '우유']"
국원초등학교,20250918,1118,661.6,89.1,34.6,17.7,127.6,0.4,0.3,62.2,94.1,3.2,"['친환경보리밥*', '조랭이떡국', '닭봉데리야끼조림', '마늘쫑고추장무침', '배추김치.', '골드키위*', '우유']"
국원초등학교,20250919,1118,469.1,60.1,25.5,13.5,43.2,0.2,0.3,7.2,132.2,2.2,"['친환경차수수밥*', '고기집된장찌개', '도토리묵무침*', '족발*마늘소스', '쌈장', '사과*', '우유']"
국원초등학교,20250922,1118,596.4,90.3,22.5,14.9,51.7,0.5,0.4,7.7,98.8,1.8,"['친환경쌀밥.', '딸기롤케이크', '들깨미역국*', '돼지갈비찜*', '궁중떡볶이*', '배추김치.', '우유']"
국원초등학교,20250923,1118,501.2,61.6,24.9,16.7,132.3,0.7,0.4,14.2,141.4,3.4,"['친환경차수수밥*', '뼈없는 감자탕*', '참나물고추장무침', '에그랑땡', '깍두기.', '방울토마토', '우유']"
국원초등학교,20250924,1118,598.1,81.7,21.8,20.2,38.8,0.2,0.4,4.3,109.4,2.9,"['불고기파스타', '크림스프', '모듬피클', '게살삼각주먹밥', '배추김치.', '달콤지파이', '우유']"
국원초등학교,20250925,1118,454.7,70.6,17.6,10.1,65.2,0.5,0.3,9.8,125.2,1.6,"['친환경발아현미밥*', '얼갈이된장국.', '명엽채간장조림*', '돈육김치볶음*', '오이소박이*', '미니프링글스', '우유']"
국원초등학교,20250926,1118,606.8,91.3,17.5,18.0,58.3,0.3,0.2,5.9,98.2,2.4,"['친환경흑미밥*', '순대국', '콩나물피망무침', '밤고구마 피자 함박스테이크', '석박지', '정원이네식혜', '우유']"
국원초등학교,20250929,1118,651.8,98.4,30.7,14.1,81.4,0.4,0.4,18.4,90.9,2.1,"['작은밥', '간장비빔국수', '꼬들단무지무침', '볶은김치', '유린기', '과일화채', '우유']"
국원초등학교,20250930,1118,708.5,109.1,23.9,18.9,50.0,0.4,0.4,7.3,108.6,2.7,"['아미노산밥*', '꽃게탕.', '숙주미나리무침*', '간장오리불고기', '양념떡꼬치', '오이소박이*', '우유']"
국원초등학교,20251001,1118,639.6,101.6,21.8,17.7,98.0,0.5,0.3,8.9,98.2,7.3,"['작은밥', '나가사키짬뽕', '오이지무침', '맛동산탕수육', '배추김치.', '사과*']"
국원초등학교,20251002,1118,502.9,72.6,26.0,12.0,41.8,0.9,0.3,8.1,134.7,2.2,"['친환경차수수밥*', '양상추샐러드&오렌지드레싱', '치즈돈까스', '깍두기.', '찹쌀조청유과', '돈육김치찌개']"
국원초등학교,20251013,1118,467.5,87.6,14.0,6.8,184.9,0.2,0.2,19.9,92.5,1.6,"['소보로덮밥', '시금치된장국', '고구마맛탕', '채식군만두', '배추김치.', '사과*']"
국원초등학교,20251014,1118,480.3,65.5,27.5,10.5,55.2,0.7,0.4,43.3,105.7,3.3,"['친환경발아현미밥*', '낙지연포탕', '수육*', '애호박새우젓볶음*', '보쌈김치.', '얼라이브 자몽주스', '상추쌈/쌈장*오이스틱']"
국원초등학교,20251015,1118,607.9,85.5,28.8,16.1,152.6,0.6,0.4,10.8,142.2,3.4,"['카레라이스', '계란파국', '참나물고추장무침', '나쵸치킨너겟', '배추김치.', '샤인머스캣']"
국원초등학교,20251016,1118,488.9,66.1,36.2,7.5,71.0,0.7,0.3,19.4,81.0,1.9,"['친환경기장밥*', '순두부찌개*', '안동찜닭', '베이컨감자채볶음', '깍두기.', '친환경배*']"
국원초등학교,20251017,982,595.0,68.9,47.4,12.6,51.9,1.2,0.3,9.8,73.3,2.7,"['친환경흑미밥*', '돼지국밥', '부산비빔당면', '돼지후리이', '석박지', '방울토마토']"
국원초등학교,20251020,1118,789.0,90.7,18.8,39.1,67.7,0.2,0.3,39.6,180.4,2.1,"['아미노산밥*', '부대찌개.', '마늘쫑고추장무침', '레몬크림새우', '깍두기.', '바나나.']"
국원초등학교,20251021,1118,412.1,61.8,23.9,6.9,227.7,0.9,0.3,55.4,149.0,3.0,"['친환경기장밥*', '맑은콩나물국*', '제육볶음', '깻잎순볶음', '배추김치.', '골드키위', '도시락김']"
국원초등학교,20251022,1118,535.8,88.1,23.2,9.5,85.3,0.4,0.4,12.3,135.1,2.6,"['작은밥', '사과잔치국수*', '청경채된장무침', '멘치카츠', '배추김치.', '멜론', '식물성유산균요구르트']"
국원초등학교,20251023,1118,649.5,104.9,32.7,12.0,150.5,0.4,0.4,17.0,125.0,1.8,"['친환경보리밥*', '조랭이떡국', '오이부추무침', '콘치즈닭갈비', '동치미', '사과*']"
국원초등학교,20251024,1118,641.6,75.6,25.4,24.6,82.5,0.6,0.4,11.1,122.4,2.8,"['친환경쌀밥.', '동물마들렌', '쇠고기미역국*', '잡채무침*', 'LA돼지갈비구이', '배추김치.']"
국원초등학교,20251027,1118,443.6,81.7,16.2,5.7,95.5,0.3,0.3,32.7,104.5,2.1,"['친환경차조밥*', '감자옹심이국', '숙주미나리무침*', '오징어떡볶음*', '배추김치.', '파인애플']"
국원초등학교,20251028,1118,609.1,84.2,31.9,14.6,116.6,0.5,0.3,12.1,195.8,3.5,"['친환경기장밥*', '콩비지찌개*', '닭윙데리야끼조림', '유자치커리무침', '깍두기.', '친환경배*', '우유']"
국원초등학교,20251029,1118,470.9,64.5,20.6,13.7,70.0,0.2,0.3,39.6,235.2,2.3,"['추억의도시락', '건파래볶음', '꼬들단무지무침', '열무김치*', '얼라이브 망고주스', '가쓰오장국', '우유']"
국원초등학교,20251030,1118,734.2,91.3,27.8,26.9,62.2,1.3,0.5,15.8,140.8,2.3,"['친환경차수수밥*', '모닝빵*딸기잼', '양송이스프', '브로콜리꽃맛살샐러드', '돈육찹스테이크', '깍두기.', '우유']"
국원초등학교,20251031,1118,606.6,92.3,23.4,14.9,96.8,0.3,0.5,6.4,96.8,2.5,"['친환경쌀밥', '애호박된장찌개', '근대나물무침*', '양념떡꼬치', '고등어카레구이*', '배추김치.', '우유']"
국원초등학교,20251103,1118,662.8,95.5,32.8,15.0,30.1,0.4,0.2,7.1,292.2,4.2,"['친환경기장밥*', '콩비지찌개*', '애호박새우젓볶음*', '피쉬앤칩스*콘소스', '열무김치*', '친환경배*']"
국원초등학교,20251104,1118,536.6,96.0,25.4,5.3,190.8,0.4,0.4,67.9,191.7,2.9,"['친환경발아현미밥*', '얼갈이된장국.', '세발나물무침', '달고마닭볶이', '배추김치.', '골드키위']"
국원초등학교,20251105,1118,532.5,78.4,24.2,12.6,82.2,0.4,0.5,12.6,156.8,2.7,"['짜장밥*', '계란파국', '치커리무생채*', '갈비만두*', '배추김치.', '식물성유산균요구르트']"
국원초등학교,20251106,1118,418.9,59.1,26.9,8.7,116.4,0.7,0.4,19.4,101.4,2.1,"['아미노산밥*', '꽃게탕.', '청포묵김가루무침', '돈육팽이버섯불고기', '배추김치.', '방울토마토']"
국원초등학교,20251107,1118,594.1,95.0,32.6,9.5,77.8,0.6,0.4,10.4,123.4,2.1,"['친환경보리밥*', '뼈없는 감자탕*수제비사리', '느타리버섯볶음', '오징어까스*어니언소스', '깍두기.', '사과*']"
국원초등학교,20251110,1118,580.1,56.5,33.1,23.2,68.9,0.5,0.6,34.5,90.3,3.1,"['친환경차조밥*', '소고기샤브국*', '고등어무조림', '소세지채소볶음*', '배추김치.', '도시락김']"
국원초등학교,20251111,921,778.9,76.3,29.7,37.1,62.9,1.2,0.6,10.7,136.4,2.9,"['친환경차수수밥*', '호박고추장찌개*', '동파육&청경채찜', '콩나물무침*', '배추김치.', '우리쌀 초코 달곰']"
국원초등학교,20251112,1118,1244.7,137.3,37.9,60.2,324.3,0.5,0.6,35.1,594.1,5.1,"['작은밥', '단호박크림스프', '모듬피클', '투움바파스타.', '케이준치킨샐러드', '감자튀김*시즈닝', '귤*']"
국원초등학교,20251113,1118,636.4,81.9,19.2,25.1,44.5,0.2,0.3,3.3,155.7,2.3,"['친환경발아현미밥*', '설렁탕', '파돈까스', '가지나물', '석박지', '사과*']"
국원초등학교,20251114,972,838.9,67.1,27.6,50.1,124.6,1.6,0.5,41.6,120.2,3.2,"['삼겹살김치볶음밥', '팽이버섯된장국*', '상추겉절이', '남도식떡갈비', '나박김치', '오렌지*']"
국원초등학교,20251117,1118,494.1,63.9,21.1,17.5,83.4,0.2,0.2,16.3,87.3,1.7,"['마늘필라프', '미니새우버거', '우동국물', '배추김치.', '방울토마토', '흑임자연근샐러드']"
국원초등학교,20251118,1118,697.8,117.0,35.2,9.2,106.0,0.6,0.5,8.5,125.8,3.0,"['친환경보리밥*', '참나물부추무침', '닭강정', '열무김치*', '샤인머스캣', '돈육김치찌개']"
국원초등학교,20251119,921,920.2,152.7,31.9,18.8,101.0,0.9,0.3,10.3,112.2,3.1,"['친환경쌀밥', '카불면', '양상추샐러드&오렌지드레싱', '웰덴함박스테이크', '배추김치.', '바나나.']"
국원초등학교,20251120,921,517.5,84.9,10.2,16.0,34.3,0.3,0.2,95.1,71.7,7.1,"['쇼콜라컵케이크', '햄치즈샌드위치', '사랑해 사과주스', '귤*', '우유']"
국원초등학교,20251121,1118,689.6,99.2,22.7,21.8,31.9,0.2,0.4,14.7,146.5,3.8,"['친환경차조밥*', '미나리곰탕*당면', '오이부추무침', '감자전, 김치전', '석박지', '우리밀핫도그*케첩', '우유']"
국원초등학교,20251124,1118,710.6,86.5,30.2,25.8,73.6,0.6,0.4,12.9,98.2,2.6,"['친환경기장밥*', '팥붕어빵', '애호박된장찌개', '숙주미나리무침*', '오삼불고기', '배추김치.', '우유']"
국원초등학교,20251125,1118,723.0,118.9,20.2,18.6,51.2,0.3,0.4,25.3,360.2,19.8,"['친환경쌀밥', '참치김치찌개*', '청경채겉절이*', '별콕콕 스텔라로제떡볶이', '갈릭김말이', '배추김치.', '귤*', '우유']"
국원초등학교,20251126,1118,616.2,72.4,22.5,26.4,140.9,0.3,0.5,28.1,101.6,3.3,"['햄마요덮밥', '쑥갓어묵국', '오이지무침', '하트감자*케첩', '배추김치.', '방울토마토', '우유']"
